Cuisine,NumberOfReviews,Rating,RestaurantID,bestAnswer,score
Mexican,223,3.5,JywbRdA7yskb-06WbjUjKw,0,4.27E-01
Mexican,154,3.5,oZ9cRTtb0dqDT_KcMdMvoQ,0,4.27E-01
Mexican,149,3.5,FkA9aoMhWO4XKFMTuTnl4Q,0,4.27E-01
Mexican,56,3.5,WyeBhonhjnjzzpuPJ1euvw,0,4.27E-01
Mexican,10,3.5,HDDYiEkZpVgHpCDLP4FEFw,0,4.27E-01
Mexican,181,4,q__dTB3y_aMwoqhDsg8ImQ,0,4.27E-01
Mexican,53,3.5,KX7-L2PTl_ZM1ufx2tVVVA,0,4.27E-01
Mexican,243,4,N90gLDq4XgqYanlRqaeNKg,0,4.27E-01
Mexican,127,3.5,A8qXfx_LBI6fnOhxDmvIOA,0,4.27E-01
Mexican,89,3.5,uLWp1QR_W2WJImMnB706hg,0,4.27E-01
Mexican,199,3.5,KzJYO3-2k9XJhOHVpXayZQ,0,4.27E-01
Mexican,364,4,Yilk_Ucz4L6w9EmvAS2gHg,0,3.12E-01
Mexican,251,4,VsqHs36uLxhqmjo60r1aJA,0,4.27E-01
Mexican,60,3.5,VoEB81AQajTsatt56aiTLA,0,4.27E-01
Mexican,249,4.5,95a04LtXLX6gePhPEwff9A,1,9.99E-01
Mexican,266,4,_PWUuHHqyfJBrTROPR72Fw,0,3.72E-01
Mexican,66,4,1HPdyg0OLRkjHeixVmbu0Q,0,4.27E-01
Mexican,12,4.5,mykhv_-D5kREsbwCjeB1AA,1,9.99E-01
Mexican,30,4,XGdUYzkPkX94RoLlPDymeQ,0,4.27E-01
Mexican,386,3.5,hV5JjlaSFrXezfZLHSaWeQ,0,4.19E-01
Mexican,223,4.5,fjE_lpKblhrN_48X2ca-7w,1,9.99E-01
Mexican,3,5,jf95dOTlZB7oPWz9JLgaQA,0,4.27E-01
Mexican,172,4.5,vpWPgusmUD0cYNKf0uEQIw,1,9.99E-01
Mexican,48,3,mIb2fcxjJ81y8omv7oyi7g,0,3.46E-03
Mexican,239,3.5,vZZK2TY8_oZefgSYbgtYAQ,0,4.27E-01
Mexican,568,4,DHFEpeJXemrdxIuGGcyurg,1,5.23E-01
Mexican,20,4.5,anBWvFPOce4nl3qLX-H6Rg,1,9.99E-01
Mexican,1580,4,AgAkUVLN_axMY-bzbNCfCw,0,3.81E-01
Mexican,155,4.5,QJ1o9d1PVEE676rbzRUNjA,1,9.99E-01
Mexican,237,3.5,rPTtQ-FO_F9tMJDl3m50Bg,0,4.27E-01
Mexican,4,3.5,EZZh8594pRwAM1e_WVGeFA,0,4.27E-01
Mexican,187,3.5,aIigHZBgXDHXalBZMRHsvg,0,4.27E-01
Mexican,259,4,#NAME?,0,2.70E-01
Mexican,125,4,vIDX92ttk7H-266e1Qo7RA,0,4.27E-01
Mexican,212,3.5,4rAXH_bl_iJ1BwHp7I3rYg,0,4.27E-01
Mexican,81,3,MRF4bNFPAyHe2rMS1yZobg,0,3.46E-03
Mexican,80,3.5,WJIU2Cu6i6-9n-ZUE5rEQA,0,4.27E-01
Mexican,107,3,GeL6wGdzhdEhuIFQau3ocQ,0,3.46E-03
Mexican,807,4,AwSifv9HiaKrUWNV1TDGCA,0,3.56E-01
Mexican,252,4,7RgdHGMY9Xa2Ur5y7vSBZQ,0,4.27E-01
Mexican,19,4.5,mJVO64T1WWzJYvNlbLSQNA,1,9.99E-01
Mexican,153,3.5,wAmWk6hQaHjREDVe8z2otA,0,4.27E-01
Mexican,245,3.5,xlv_CcDXH1hkG4Wq5mECkQ,0,4.27E-01
Mexican,7,4.5,USbP_ZBNSP0h_gja_xob5w,1,9.99E-01
Mexican,105,3.5,f7-4kTNeYOhZdtJgXlbqBQ,0,4.27E-01
Mexican,2,4.5,0XuJtcq9nMdAWyhJ_fZC-w,1,9.99E-01
Mexican,60,4,EhJO7B2hzHq8NT8iFKoCwg,0,4.27E-01
Mexican,284,3.5,ir1jLDagZiMaHo7My4oUDg,0,3.72E-01
Mexican,62,3.5,8Gg_SoA5TA7pLNB-xuPhPw,0,4.27E-01
Mexican,30,4,RjblkxUBTtzG-tcgFyCofA,0,4.27E-01
Mexican,31,3,drHqgDkBC5lDv1Qge1IyZQ,0,3.46E-03
Mexican,38,3,_XPusO4eMV3L9TiD38I4gw,0,3.46E-03
Mexican,45,4,qGpDDZKwlkuJNL-OurWivw,0,4.27E-01
Mexican,7,4.5,8-boHR8m_gWYHF4XXasYbA,1,9.99E-01
Mexican,204,3.5,XYyIWs-3J4bZRZDfcsMquQ,0,4.27E-01
Mexican,63,4,Z3wa8EmAr0yfihPZZMLE_A,0,4.27E-01
Mexican,159,4,kawmpvfSzhDAy9pk8n3MxQ,0,4.27E-01
Mexican,1,4,KNo4WyHcQ8Kwd4zXy_mhfA,0,4.27E-01
Mexican,192,2.5,F76RYME8VeIIJDkVCOe0rg,0,8.86E-02
Mexican,36,4,hLwzr3ku6D2zsW9OUmp6cA,0,4.27E-01
Mexican,26,4,#NAME?,0,4.27E-01
Mexican,88,4.5,4jucppz-BA0MiY06DjuBYQ,1,9.99E-01
Mexican,165,4,4YeKYQoZHCx2xkbjmNhMbA,0,4.27E-01
Mexican,11,4.5,oXyPSK-GWPNv4W5ARFchMg,1,9.99E-01
Mexican,268,4,HOEjrJUwKBxSmQRVSILS8Q,0,3.72E-01
Mexican,244,3,fTyE8UGWb_4Q05fd_H6YPg,0,3.46E-03
Mexican,101,3,juULANORQ2onWkEvSMjlaw,0,3.46E-03
Mexican,5,4.5,ePdAQHh3ZlktMZ4YTLWpwg,1,9.99E-01
Mexican,23,4.5,b_3yI7FXcIle71lD9Tulww,1,9.99E-01
Mexican,287,4.5,SUVMcqAwPHhcRMtfv_djRQ,1,9.99E-01
Mexican,629,3.5,3DNtS1_3gobrYQBAwDx4DA,1,6.23E-01
Mexican,6,5,tk5cnLJDAlUmX_ZYBGzw1w,0,4.27E-01
Mexican,1,4,sp0TJe-0NrjbNf5cl8BOFg,0,4.27E-01
Mexican,47,3,6_diNjI8MJUWDyYT2mjvSA,0,3.46E-03
Mexican,1,4,XmogJstBXGY35Y3yjlI9yA,0,4.27E-01
Mexican,173,3,JPOjbYV-4NG1C221UVUtiQ,0,3.46E-03
Mexican,43,3.5,16bXxf22x14xrzvVWbFeHQ,0,4.27E-01
Mexican,2,4.5,GVc1Eh-Welogn5qgaK-PFA,1,9.99E-01
Mexican,5,3,e9nKK7tldpI2o_9eHZ2y6g,0,3.46E-03
Mexican,325,3.5,PsYY7NHs5cFEI5hW5IZUlg,0,4.31E-01
Mexican,3,4.5,KCKtnYuIh9w8nWXWL11mfA,1,9.99E-01
Mexican,7,5,1RH0vDVLgWrzJ2T0-PGM3w,0,4.27E-01
Mexican,70,3.5,QP77bL34-vftZFZZC2N7sQ,0,4.27E-01
Mexican,36,3,9a6I0FhQ-S7wZo4OaLThzw,0,3.46E-03
Mexican,176,4,yqU1-chsjix3T4EMY2MyxA,0,4.27E-01
Mexican,6,4.5,jYRhiPw2qCSWxZTcp3DzIg,1,9.99E-01
Mexican,80,4,_URXTaYBbd2XX5qJbDkKAg,0,4.27E-01
Mexican,62,3,SiwsLmJ_7sxt2C7S-8muTw,0,3.46E-03
Mexican,100,3.5,X6A6a8hTPd1pZFNZE80TfA,0,4.27E-01
Mexican,98,4,AgHjo6NP9VTuAU8jCKFHjw,0,4.27E-01
Mexican,495,3.5,zjnnccSIpMdx5fN-MxAr_w,1,5.60E-01
Mexican,512,3.5,4zBGXDXg9DzK0IROwCUeFg,1,5.22E-01
Mexican,12,4,T8VPr7B3IaQ51fuDWz3UaA,0,4.27E-01
Mexican,2,4,3oDDddw8eggbiEkthCRK1w,0,4.27E-01
Mexican,206,4.5,mNS4lJ66nND2cRoxF9aP3Q,1,9.99E-01
Mexican,171,4,h8J10FpJGaU_4OvP2MgoKQ,0,4.27E-01
Mexican,34,4,h_ITJux-MF0YcmZx8KRHtA,0,4.27E-01
Mexican,2,5,EHdC-1lUdVCzUgcQus4wNQ,0,4.27E-01
Mexican,33,3,PtiKYwe-8DlwNOabLKgUpw,0,3.46E-03
Mexican,229,4,TPN2at7fMDHxeGYuQdQZVA,0,4.27E-01
Mexican,186,3,R6cdgEFQwu0vDllP5tEWUQ,0,3.46E-03
Mexican,60,3.5,G8JRGtO-S-zHbDZCmIK0gQ,0,4.27E-01
Mexican,79,3.5,mgl-H8o6Ld4B3Zlrv3_bYA,0,4.27E-01
Mexican,146,3.5,kwknIGiHza2sjdt-bwPGwQ,0,4.27E-01
Mexican,80,4.5,7Er3ykMx3xUzw_kAyoyz4w,1,9.99E-01
Mexican,25,3.5,hUo4q9yZmZTyI-GECcP7ow,0,4.27E-01
Mexican,4,5,v3dmPrIDJsvPII0WACZvpg,0,4.27E-01
Mexican,69,3,EzKvmyYk-7xQZ47Me-NDwg,0,3.46E-03
Mexican,24,4.5,_Pz5L7DGORcaThGB4CWcfg,1,9.99E-01
Mexican,126,4,YYB2lPax5wAdeNWUcm5WAg,0,4.27E-01
Mexican,46,4,36NGJ_vn81vgdSi15WyHKQ,0,4.27E-01
Mexican,260,3.5,XJ8EaZig8kn5z984eeoCRQ,0,2.70E-01
Mexican,84,3.5,WZLhPYaYSFy7M_-Jh1VuNw,0,4.27E-01
Mexican,165,4,Lq9HxEUrkceCUDut00qlHQ,0,4.27E-01
Mexican,210,4,RGSjUKs-hNpCSafrFcU-VQ,0,4.27E-01
Mexican,338,4,QH3VbBAf7MlePoaipxT4pA,0,3.12E-01
Mexican,34,4,J7hRmPAGnOcd2OJsN_eV9g,0,4.27E-01
Mexican,140,4.5,NKDLr_aBy5WRX8-JR_SGyQ,1,9.99E-01
Mexican,649,4,qosp2vDDXks8eMGH7p4WSQ,1,5.36E-01
Mexican,9,4.5,r23ZiJmpBWBIvQlT069atw,1,9.99E-01
Mexican,260,4.5,X2C0_I0seTtjW9uL8e8FBw,1,9.98E-01
Mexican,70,3,wflQFYM4PHZM5sfWXl0aOQ,0,3.46E-03
Mexican,7,4.5,UmFhqdkv1cgUifxSP5KN9Q,1,9.99E-01
Mexican,70,4.5,1-QgkACd4atRtc4AOGWz_Q,1,9.99E-01
Mexican,766,4,9z2lUyfzZV8b2rkkiwSM4g,0,5.00E-01
Mexican,70,4.5,CfOBb6NU2awo8xclJpKU3g,1,9.99E-01
Mexican,132,4.5,ipmOYDh9snm3ZUv546MACQ,1,9.99E-01
Mexican,14,4,G92jSUckfs4MhD6bGPyHow,0,4.27E-01
Mexican,193,4,KyOtOluTH8c8SICpf85thg,0,4.27E-01
Mexican,49,4,FrYsIO_pXB6csWkvy-nfbQ,0,4.27E-01
Mexican,23,3,0KeuqyRSUAYLwMI-3ZAZJw,0,3.46E-03
Mexican,104,3.5,9qOUxAQD6Tasr9TVUlSvdg,0,4.27E-01
Mexican,40,3,bO8x1Xvtyj4_gUxtX-sjrA,0,3.46E-03
Mexican,134,4,9ijkw9x8oSSSnsUo5uR4Xw,0,4.27E-01
Mexican,270,4,HSQrBVZ0wiXYs96yEt2qUw,0,3.72E-01
Mexican,58,4,2ewrI499NSsA1sNX30K5Dg,0,4.27E-01
Mexican,224,3,gCwbwgUkihSjK75EpzwWHQ,0,3.46E-03
Mexican,631,4,iK2jJQA72XRjf4nUD3cAnA,1,6.23E-01
Mexican,9,4.5,TleAd45T6-9TP7FBO19dww,1,9.99E-01
Mexican,237,4,E_XstVPsYMbU4sNTIttarQ,0,4.27E-01
Mexican,961,4,3omBIylGFJugwLgNgUgOXw,0,4.85E-01
Mexican,31,4,bZ1x7QN9ylQiGgBXS0I_9w,0,4.27E-01
Mexican,2,5,AGwgDMaC6m4CjOohQRIBcQ,0,4.27E-01
Mexican,128,4,HqI1ROCmZa2THlBxT9nyrA,0,4.27E-01
Mexican,1,5,Hgd9S3yF78Yv6mewc44QVQ,0,4.27E-01
Mexican,64,3.5,rKhwtWGawgIXnTVW3Nl3YA,0,4.27E-01
Mexican,13,4.5,JFlt7BDll3JUDy78vJ2q1g,1,9.99E-01
Mexican,3,4,fMjB4RkJ_FLd7nkaGOyJ9A,0,4.27E-01
Mexican,34,4,h1PXV90jW1bXIWVlKiF0NQ,0,4.27E-01
Mexican,179,4,msgSu47zDFtm6vdaHlT-hw,0,4.27E-01
Mexican,22,4,jKUF-ts0Et40ri33NDiMDw,0,4.27E-01
Mexican,332,3.5,7I-4qCgJq3n0yan1ChE-ew,0,3.12E-01
Mexican,129,3.5,R4L19kfjFVoJoiRw_nXmqg,0,4.27E-01
Mexican,71,4.5,XsxnMWdMpVixA7Yyq_vq7Q,1,9.99E-01
Mexican,232,4,zb45GcwBARV0DndrwAr-9A,0,4.27E-01
Mexican,2018,4,OwV-MtDBC2H08rVcBqP2mA,1,5.10E-01
Mexican,116,3.5,qXdxckyNMQ_jFz7ZFvAWXg,0,4.27E-01
Mexican,1,5,qiiRhWjklqzxS4ApGKLP-Q,0,4.27E-01
Mexican,120,4.5,hdBhZcdZGHkTESrldAObJg,1,9.99E-01
Mexican,280,4,W5j4EA1fDT3EKdXdKABG3Q,0,3.72E-01
Mexican,37,3.5,yjg69OagV5rF6_V_zpEsHw,0,4.27E-01
Mexican,20,4,uGUXV74PbdcYeHEqntDh2w,0,4.27E-01
Mexican,192,3.5,CaFkfhLxjzPAxS9-G6lNVg,0,4.27E-01
Mexican,121,4,AStYD2Uo6NR1gzZ0xXrn9g,0,4.27E-01
Mexican,7,3.5,JRiHG5F7Dc3Ce1YKBet3wA,0,4.27E-01
Mexican,951,3.5,okNIE5TrZVy43GI0A3aUIw,0,4.85E-01
Mexican,624,3.5,X2mfQ5SOE5eMuUzPrI_pwA,1,6.23E-01
Mexican,34,4,9tlYA026rvZ0m6OBUeZX7w,0,4.27E-01
Mexican,13,4.5,SfPw0ZGXrqvcq_xLGSFuhA,1,9.99E-01
Mexican,27,3,L3ekOOsyK_HfFrf5MzQA_w,0,3.46E-03
Mexican,86,4.5,g4NwsmgkpdEMRvUmLzVLVA,1,9.99E-01
Mexican,252,4,hmx8vUMYJPTbfgN8c7A5LA,0,4.27E-01
Mexican,84,4,m3C3d47Bh4NJHGXvT6Rqbg,0,4.27E-01
Mexican,42,3,b1YI5HyveAliyFh7Tuiszg,0,3.46E-03
Mexican,138,3.5,DaZ7-WpvtPkZxViVzt9pnQ,0,4.27E-01
Mexican,610,3.5,jFYEsw6_4y4VMpSVB863sw,0,4.81E-01
Mexican,339,4,RThvexVhZQ8KA6JAr0UkCQ,0,3.12E-01
Mexican,8,3,zwi1iX5X6fCWCKl3wt75fA,0,3.46E-03
Mexican,13,2.5,YuBLRUuQ7J9rGZzrC91Qmg,0,8.86E-02
Mexican,213,4.5,rHp_v8fU82U93hYPj3L_3A,1,9.99E-01
Mexican,112,3,8F3LlIYk4-Fn5HBC_1r6Gg,0,3.46E-03
Mexican,195,4,fJXCMGOhaS6rKGjoGldSSQ,0,4.27E-01
Mexican,64,4.5,W_0AX5JL3QZnX1oQNxQGtw,1,9.99E-01
Mexican,176,3.5,5fUY5sq00VMPdb1SDJWBug,0,4.27E-01
Mexican,105,3.5,KRyzOZnbK-A7NmJM7xn21Q,0,4.27E-01
Mexican,512,3.5,H4EbLs2Gne5-EAaKMrVBEA,1,5.22E-01
Mexican,31,3.5,x4W0rufd01dP8ieMhlTqmQ,0,4.27E-01
Mexican,60,4,1WUdvbRlqqLidaWexQc-ng,0,4.27E-01
Mexican,10,4.5,_B0NHhM3GmirV68XE5csSA,1,9.99E-01
Mexican,111,4,cQGW6BWU6lppWVSwlFBDgA,0,4.27E-01
Mexican,71,4.5,-7mvJpV-gmOCT0HFNOhMNA,1,9.99E-01
Mexican,38,4,GuqvwAFpjjz3m3vicbJBTQ,0,4.27E-01
Mexican,49,3,paogBWxBRdyByOGAkln8Lw,0,3.46E-03
Mexican,68,4.5,0tzK7l-DWDpG5UrYKL_mxw,1,9.99E-01
Mexican,37,4.5,sBP8072dTkHDHyS8MTaZcQ,1,9.99E-01
Mexican,83,3,6k6PRNSLnExNes-iGcu1EA,0,3.46E-03
Mexican,27,3.5,gQVXiIJxyT03Is4XeZrVbQ,0,4.27E-01
Mexican,7,4.5,Gx0L9ssZi_P1z1v8BRaHIg,1,9.99E-01
Mexican,126,3.5,q6EbiaYxlQeWm_5J3EHAdg,0,4.27E-01
Mexican,54,4.5,hOLv0a65RSb5QvFd0FrYjw,1,9.99E-01
Mexican,400,4.5,unWoFZeSWa0DK1YMekO_Uw,1,9.99E-01
Mexican,10,4,yv62UKpzZNJCPiuiwNibNg,0,4.27E-01
Mexican,31,4,tt91_FxQHt2H_cmVbWFU_A,0,4.27E-01
Mexican,2,5,LYDx1mo23fYTIUOpi7UojA,0,4.27E-01
Mexican,12,4,529zJk9IcMZt4txd6ITTCA,0,4.27E-01
Mexican,338,4,qtxoNOoblhVfN8dZUGboGw,0,3.12E-01
Mexican,1724,4,Rc1lxc5lSKJYd162JHNMfQ,1,5.22E-01
Mexican,376,3.5,hiEgXuKHzCZDg6ByV0HuTQ,0,3.12E-01
Mexican,4,4.5,UEf5L44HjzyapxyWiUSfwg,1,9.99E-01
Mexican,384,3.5,f7g3GhoQs9nQVTJEL2p48Q,0,3.12E-01
Mexican,5,4,nFheFe5nU7hSSydNjsliGA,0,4.27E-01
Mexican,3,3,r3bwyyc48GoqIFYLd4gOXw,0,3.46E-03
Mexican,36,3.5,EIpQKo3NhAsYAZIWqxuDFQ,0,4.27E-01
Mexican,471,4,SRLrnScmDyJpS28wvWeJNQ,0,4.09E-01
Mexican,161,4,wO9FMvtYqsJoYrnHDASE0A,0,4.27E-01
Mexican,1,5,bly3jHNlMEiNCDTYB-qbrQ,0,4.27E-01
Mexican,48,4,FXgSgiLg6xgOO8zrG51mzg,0,4.27E-01
Mexican,53,3.5,T30fVIwEeJMvJQm9tikXbA,0,4.27E-01
Mexican,35,4.5,a9rBsBs6DFNbsKvAmbq3BA,1,9.99E-01
Mexican,83,4.5,ZsCoRBQeHfdxi9qLlfH4dg,1,9.99E-01
Mexican,19,3.5,ht2lc-By8ilj2IQKK4vn1A,0,4.27E-01
Mexican,216,3.5,hyKnC3_a86vaY2iZUkygWw,0,4.27E-01
Mexican,41,4.5,_VXlKJEUEoP0wG6ZxruteQ,1,9.99E-01
Mexican,6,4.5,L1-qxIGlGqad0mLWhW1PUg,1,9.99E-01
Mexican,5,4.5,toiHLM1XzBUcBYj9iPHh2w,1,9.99E-01
Mexican,86,4,bNPYPLuCjnRvRuL56otJiw,0,4.27E-01
Mexican,834,4,7zjeUx9aWRGpJmiOuk45zw,0,4.88E-01
Mexican,3,4,qUkFTWe0D2fq63qfiXDpzg,0,4.27E-01
Mexican,730,4,mhhTORjUdXj-UIDjyGmhBg,1,5.18E-01
Mexican,338,4,7KO4zcBtc2-2M5kJLfl0kw,0,3.12E-01
Mexican,11,4.5,YOuxIvQh4RbX14Sh98m74Q,1,9.99E-01
Mexican,34,4.5,c921DfWPCxG5qJ687TU6Xw,1,9.99E-01
Mexican,204,4,Xu8H24NxJJxEE-9wGp_AMA,0,4.27E-01
Mexican,159,4,uVfOB37NyYEGRs5FITM-nQ,0,4.27E-01
Mexican,24,4,Uj3QA_FsDcGtn_kpsIxU1w,0,4.27E-01
Mexican,11,4.5,HrrJ1OdstzLJCC5JQrHWGA,1,9.99E-01
Mexican,861,4,mhrLDFTxUzW2koRAzjlt5g,1,5.38E-01
Mexican,148,4.5,ePqKbqXFBCbwBaWiN2Jo9w,1,9.99E-01
Mexican,2363,4,Hh9glEE_xDYT_pPUsRPXlA,0,4.94E-01
Mexican,1098,4,qIOAlXCCYrwN0VxEEH-Tmw,1,5.29E-01
Mexican,154,4,rAKTm3QwNgrIcex6ReQC2g,0,4.27E-01
Mexican,22,4.5,#NAME?,1,9.99E-01
Mexican,643,4,zGtR4FNGDD1EjdxIzKF-HA,1,5.36E-01
Mexican,89,4.5,znlol6dCKwjoXpZZwV_ZOg,1,9.99E-01
Mexican,104,4,ng647hYAjWC4XANaACiPXA,0,4.27E-01
Mexican,228,4,t5bLApk2dbQPJiLuzfy5tg,0,4.27E-01
Mexican,22,5,cOUYYcrOeManYPyuun_xVg,0,4.27E-01
Mexican,69,4,z_emTJ2d3kDEe8mz3w-KNw,0,4.27E-01
Mexican,278,4,mpIy_AMoY-3K5u-JFQQ1uw,0,3.72E-01
Mexican,244,4.5,yrXECkTezsI0Twgalc7M-A,1,9.99E-01
Mexican,98,4,5IR02V3Bbkcbs14yfKNDTQ,0,4.27E-01
Mexican,159,4,evJqF34WN9Bz73j99vDTCQ,0,4.27E-01
Mexican,366,4,eTR6nfHvQzvKX7Dcd6JrfA,0,3.12E-01
Mexican,24,4,BRqPr7YpcQCu23e5i__Frw,0,4.27E-01
Mexican,162,3.5,PqX9bDlDCc6qOZd2vw4tYw,0,4.27E-01
Mexican,64,4,xsomq3qW2hmjFih64wZRlQ,0,4.27E-01
Mexican,53,4,37UBDZl-wH6UBRVjAif_pw,0,4.27E-01
Mexican,192,4,53zd9Zi8EKMpLd6OXNm8Mw,0,4.27E-01
Mexican,4,5,l9-qUMM99-8yxZ5uQD2Vyg,0,4.27E-01
Mexican,62,4.5,DGa4PysLx10aRnXqRQ4Cng,1,9.99E-01
Mexican,144,4,a4yyl1rPu2id2M33_ftKXw,0,4.27E-01
Mexican,63,3.5,Fp2QuKOu_zCjOxbyCLfnjw,0,4.27E-01
Mexican,99,4,HfVMTVjgxumjFpUF_T8mqg,0,4.27E-01
Mexican,22,2.5,vQTMu1jkFZUIkb_EmYPa9w,0,8.86E-02
Mexican,12,5,g2LFwlFjAd9RdGC3zxwkYQ,0,4.27E-01
Mexican,168,4,FnRDmXgQ291zkRb63Rjb9w,0,4.27E-01
Mexican,2,4.5,AxSAKs3UYLjDzt0uuaow_w,1,9.99E-01
Mexican,3,4.5,KAxcJeeSVuJwiCACjlLnrA,1,9.99E-01
Mexican,94,4,vUzvlghgEgGClsdiwz2Bfw,0,4.27E-01
Mexican,66,3.5,QbDy2I6ENbHP-B89tH0sUQ,0,4.27E-01
Mexican,61,3,#NAME?,0,3.46E-03
Mexican,7,4.5,menL_0IVFYfpuhhgvKuCsQ,1,9.99E-01
Mexican,27,2.5,ddaUQkqC53gzOGbMrdVqig,0,8.86E-02
Mexican,2445,4,iBm8YTqNwrddsxWdqLPK-A,0,4.94E-01
Mexican,55,4,v9u61QOTbs6RqZC1iEQtRQ,0,4.27E-01
Mexican,18,3.5,3V7W97p13cb_02fsrPfJJw,0,4.27E-01
Mexican,1,4,rpTW8Ozm8q8kN5RWOYSvFA,0,4.27E-01
Mexican,12,4.5,YS21bp9Wp715X75r7eTzxw,1,9.99E-01
Mexican,101,4,IS8TakHCKVZc-R_-92jo0Q,0,4.27E-01
Mexican,69,4,U02ibutbgrC3uQzEq4w2ww,0,4.27E-01
Mexican,187,3,Cn0aZzeIrulN6N4OF7eMdQ,0,3.46E-03
Mexican,6,4,wqEPTJBbqG3QKysMxNQQCA,0,4.27E-01
Mexican,47,3.5,r4Z1eXoiWwJeMM7fseoZ9A,0,4.27E-01
Mexican,13,3.5,PqYrqBMXy3iVJbVRi5uXOw,0,4.27E-01
Mexican,8,4.5,5VjJtOBOOnZRx4KC71IpXQ,1,9.99E-01
Mexican,92,4,z3TwiFWdJUvY9tW8QMEseQ,0,4.27E-01
Mexican,49,4,zIpYFLBoSF8qyAUnkLeH8A,0,4.27E-01
Mexican,477,4,trOfIBnEr_CxZuLRyGj9FQ,1,5.21E-01
Mexican,421,3.5,5SOM3bh1R5K3RZ9E20TxUg,1,5.28E-01
Mexican,31,4,o5fBZCGs2HCkibIxQ2-2ig,0,4.27E-01
Mexican,94,4,UwZtUMsxS-mwWpeZnrO49g,0,4.27E-01
Mexican,317,4,13jzN6n45XtcbYA46nWThg,0,4.40E-01
Mexican,4,4.5,cNUT-1vzOF7EyWz4vext7Q,1,9.99E-01
Mexican,38,2.5,qOW2fskGqpUlWkbFqlzPbw,0,8.86E-02
Mexican,46,2.5,OICgilPNwolv00z7d1Y37w,0,8.86E-02
Mexican,20,4.5,pbRgb9o3hegZxWeu6wAtHw,1,9.99E-01
Mexican,81,2.5,DAAdG53Wry4Q6juEk3q6SA,0,8.86E-02
Mexican,32,4,0cgtOfYGHv3stIZb7C9wHQ,0,4.27E-01
Mexican,12,4.5,0MqKMvDvmw6s3mnycYLcog,1,9.99E-01
Mexican,26,4,4EGq0GMAJwGIrfhVg4PxVw,0,4.27E-01
Mexican,260,3.5,yW3un5VR8Aw6jynlliAxIg,0,2.70E-01
Mexican,57,4,n-Z4HSwVeiDyA7AotduUNw,0,4.27E-01
Mexican,107,4,_0uNkBtac1qBz2zSGZ0FTQ,0,4.27E-01
Mexican,48,4,V-yI80ii8Sau_BOQsDhz-A,0,4.27E-01
Mexican,516,4,SPvW-SV2Ed7z8k-QXDUIDg,1,5.22E-01
Mexican,26,4,#NAME?,0,4.27E-01
Mexican,579,4,ay161Zito0Gf5WMZFbUtXA,1,5.23E-01
Mexican,43,3,IwCABldBA_oOg6S2LnAXYw,0,3.46E-03
Mexican,17,3.5,0kFP2UiYHoJHx6d9w1ZNhg,0,4.27E-01
Mexican,6,3.5,wa5jQjGJV_iYfDEelex-UA,0,4.27E-01
Mexican,37,4,ONUgIihg-ROELPgKiWfs7A,0,4.27E-01
Mexican,97,3.5,8CTaeOtqr461Ah5yWcnCPw,0,4.27E-01
Mexican,3,3.5,vWYUAjj2D1TbbhlB5-q9Fw,0,4.27E-01
Mexican,155,3,EU7d7_D9cQuSWL1iFvFz0A,0,3.46E-03
Mexican,108,3.5,2qFVu5LfZ3Zxc9rHH5o5cA,0,4.27E-01
Mexican,37,3.5,Jw6nTaia5rdxefvg5tQ9uQ,0,4.27E-01
Mexican,291,4,a-gG1ZBVBM1VJ-Y9JLUnhA,0,4.56E-01
Mexican,11,4.5,bWi_lbhtLOo3VfiqYJewQQ,1,9.99E-01
Mexican,101,3,Fj9ZANHw4gVd1W7UljnTFw,0,3.46E-03
Mexican,129,4,dh3px6yeYcUUN_WkzXxj7Q,0,4.27E-01
Mexican,2,5,tQDQ_hR2NNXuvkgNDc0obw,0,4.27E-01
Mexican,223,3,aStZY21Qmtzm1IS8y1_81g,0,3.46E-03
Mexican,132,4,bRzE-FnE1QgbUb-3cosoUA,0,4.27E-01
Mexican,21,4,q8YAM38nAsVoRcWOER9I9A,0,4.27E-01
Mexican,36,4,rNldYbdOcJRGmLgD29ZELA,0,4.27E-01
Mexican,45,2.5,pD0BuDTrnya7t4S5nm_5Vw,0,8.86E-02
Mexican,28,5,jF9hIgD5MvZBXyKvztUtSA,0,4.27E-01
Mexican,24,2.5,FA_0DX6FwHm1Lnqz_fd9iA,0,8.86E-02
Mexican,21,4.5,4xR2g3e_w9APSdvln8cwFw,1,9.99E-01
Mexican,36,4,gKJ-rb2di7fPGIuIjF0ylw,0,4.27E-01
Mexican,7,3.5,V_5IS9PY4tjmYk95lDWfgg,0,4.27E-01
Mexican,8,4.5,izX40YJYnqBwlnhOEMcbEw,1,9.99E-01
Mexican,374,4,odX0anvOSQ_X4SXdoqJFNQ,0,3.12E-01
Mexican,684,4,Nnuz_Ic0IdWOUbl64r4Hkg,1,5.18E-01
Mexican,64,4,nm7uUS4Qa6xB-VMm1bnbEA,0,4.27E-01
Mexican,101,3.5,9zLUJSScvExs91YizSTLRQ,0,4.27E-01
Mexican,16,4.5,9ZTyAKZI0cpCbmTYZgNjAA,1,9.99E-01
Mexican,11,4.5,OYLap8kSwmpGiYSZPl_GnQ,1,9.99E-01
Mexican,2,2.5,#NAME?,0,8.86E-02
Mexican,34,3,kxY3FXKrJvxAIyaS5hx4Gw,0,3.46E-03
